acc,PR_macro,RE_macro,f1_macro,AUC_macro,AUPR_macro,loss
0.4896068018452956,0.3310951701866138,0.335812879411713,0.32613226859869227,0.510822147253439,0.33632777659946006,0.8280085408604229
0.49359309623430964,0.6613263201136766,0.337235824258981,0.31476808352791336,0.5276826327684393,0.34056133249809045,0.8164866255088286
0.4970664360047205,0.6641419436138057,0.3396558089462521,0.3176531753120149,0.5353114030148797,0.3441766577422682,0.8115712216684035
0.49941105210456677,0.6665166717712471,0.3413594369991551,0.320562754460421,0.5442928387939382,0.34812189727729875,0.8088242221962322
0.5028877445195437,0.6692294356623836,0.34382135981985945,0.32393930907549356,0.5481374760505052,0.35062877759242567,0.8080507377227704
0.5050915495476165,0.6707265553820876,0.34569003291697675,0.3297367011934073,0.5573743663655774,0.3534773495970769,0.8072797284051255
0.507528922147123,0.6723503734606467,0.34746220270206507,0.33245201625732435,0.5622276986936737,0.3564135956488034,0.8062346144156023
0.5098210134821013,0.6736267046109198,0.34927916197467485,0.33639613258786843,0.5671746812437198,0.3589980647597362,0.8053717639271196
0.5121589242928155,0.6747896998083863,0.3511334309367373,0.3401015902943972,0.5712595564321162,0.36106270671992685,0.8046588693465386
0.5123612005149663,0.6745027636310668,0.3516833588361344,0.3430969359468552,0.5751118802261904,0.3629611521825504,0.8041430570028879
0.5127668705074563,0.6747847075551783,0.35196188283459184,0.34336940931421783,0.575587032240577,0.36476505651877034,0.8036448507459013
0.5141448074240961,0.6755713628357892,0.3531142498914576,0.34543229472619225,0.5814420497777032,0.3674407583533387,0.8027154190556987
0.5149337964453027,0.6760854479982048,0.3537708492113742,0.3465139055517353,0.5840316363413605,0.36951714859459067,0.8020756439520762
0.5153182330222079,0.6763802111810078,0.3539838907997333,0.3465355019421703,0.5840214500977748,0.37015220009849675,0.8018511635857029
0.516157511711905,0.6769158177573621,0.3546269317215973,0.3474073254963315,0.5876883736106778,0.37181561528254603,0.8011011714701886
0.5163977845724708,0.6770630792337421,0.3549049370734476,0.34804675327714457,0.588377999278225,0.37292519444660505,0.8008267138596181
0.5167140507098666,0.6773038658909377,0.3550605448636668,0.3480064831131237,0.5888874475882003,0.37305577409639373,0.8007130839607932
0.5172895880270357,0.6776738552105938,0.35556043376601515,0.3488140626482639,0.5897148322564417,0.37423417353766664,0.8005269460536383
0.5176941404713371,0.677952816069283,0.3557675019548683,0.34880653151820096,0.5911176889197282,0.37504892219167746,0.8001157435087057
0.5175320959839789,0.6778446802476316,0.3556990522837718,0.3488696016108868,0.5910565418455954,0.37513240195262315,0.8001035651960573
